Date,High,Low,Open,Close,Volume,Adj Close
22/10/2016,2142.629883,2130.090088,2139.429932,2141.159912,3448850000,2141.159912
23/10/2016,2142.629883,2130.090088,2139.429932,2141.159912,3448850000,2141.159912
24/10/2016,2154.790039,2146.909912,2148.5,2151.330078,3357320000,2151.330078
25/10/2016,2151.439941,2141.929932,2149.719971,2143.159912,3751340000,2143.159912
26/10/2016,2145.72998,2131.590088,2136.969971,2139.429932,3775200000,2139.429932
27/10/2016,2147.129883,2132.52002,2144.060059,2133.040039,4204830000,2133.040039
28/10/2016,2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2126.409912
29/10/2016,2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2126.409912
30/10/2016,2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2126.409912
31/10/2016,2133.25,2125.530029,2129.780029,2126.149902,3922400000,2126.149902
01/11/2016,2131.449951,2097.850098,2128.679932,2111.719971,4532160000,2111.719971
02/11/2016,2111.76001,2094,2109.429932,2097.939941,4248580000,2097.939941
03/11/2016,2102.560059,2085.22998,2098.800049,2088.659912,3886740000,2088.659912
04/11/2016,2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2085.179932
05/11/2016,2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2085.179932
06/11/2016,2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2085.179932
07/11/2016,2132,2100.590088,2100.590088,2131.52002,3736060000,2131.52002
08/11/2016,2146.870117,2123.560059,2129.919922,2139.560059,3916930000,2139.560059
09/11/2016,2170.100098,2125.350098,2131.560059,2163.26001,6264150000,2163.26001
10/11/2016,2182.300049,2151.169922,2167.48999,2167.47998,6451640000,2167.47998
11/11/2016,2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2164.449951
12/11/2016,2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2164.449951
13/11/2016,2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2164.449951
14/11/2016,2171.360107,2156.080078,2165.639893,2164.199951,5367200000,2164.199951
15/11/2016,2180.840088,2166.379883,2168.290039,2180.389893,4543860000,2180.389893
16/11/2016,2179.219971,2172.199951,2177.530029,2176.939941,3830590000,2176.939941
17/11/2016,2188.060059,2176.649902,2178.610107,2187.120117,3809160000,2187.120117
18/11/2016,2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2181.899902
19/11/2016,2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2181.899902
20/11/2016,2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2181.899902
21/11/2016,2198.699951,2186.429932,2186.429932,2198.179932,3607010000,2198.179932
22/11/2016,2204.800049,2194.51001,2201.560059,2202.939941,3957940000,2202.939941
23/11/2016,2204.719971,2194.51001,2198.550049,2204.719971,3418640000,2204.719971
24/11/2016,2204.719971,2194.51001,2198.550049,2204.719971,3418640000,2204.719971
25/11/2016,2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2213.350098
26/11/2016,2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2213.350098
27/11/2016,2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2213.350098
28/11/2016,2211.139893,2200.360107,2210.209961,2201.719971,3505650000,2201.719971
29/11/2016,2210.459961,2198.149902,2200.76001,2204.659912,3706560000,2204.659912
30/11/2016,2214.100098,2198.810059,2204.969971,2198.810059,5533980000,2198.810059
01/12/2016,2202.600098,2187.439941,2200.169922,2191.080078,5063740000,2191.080078
02/12/2016,2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2191.949951
03/12/2016,2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2191.949951
04/12/2016,2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2191.949951
05/12/2016,2209.419922,2199.969971,2200.649902,2204.709961,3895230000,2204.709961
06/12/2016,2212.780029,2202.209961,2207.26001,2212.22998,3855320000,2212.22998
07/12/2016,2241.629883,2208.929932,2210.719971,2241.350098,4501820000,2241.350098
08/12/2016,2251.689941,2237.570068,2241.129883,2246.189941,4200580000,2246.189941
09/12/2016,2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2259.530029
10/12/2016,2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2259.530029
11/12/2016,2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2259.530029
12/12/2016,2264.030029,2252.370117,2258.830078,2256.959961,4034510000,2256.959961
13/12/2016,2277.530029,2263.320068,2263.320068,2271.719971,3857590000,2271.719971
14/12/2016,2276.199951,2248.439941,2268.350098,2253.280029,4406970000,2253.280029
15/12/2016,2272.120117,2253.77002,2253.77002,2262.030029,4168200000,2262.030029
16/12/2016,2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2258.070068
17/12/2016,2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2258.070068
18/12/2016,2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2258.070068
19/12/2016,2267.469971,2258.209961,2259.23999,2262.530029,3248370000,2262.530029
20/12/2016,2272.560059,2266.139893,2266.5,2270.76001,3298780000,2270.76001
21/12/2016,2271.22998,2265.149902,2270.540039,2265.179932,2852230000,2265.179932
22/12/2016,2263.179932,2256.080078,2262.929932,2260.959961,2876320000,2260.959961
23/12/2016,2263.790039,2258.840088,2260.25,2263.790039,2020550000,2263.790039
24/12/2016,2263.790039,2258.840088,2260.25,2263.790039,2020550000,2263.790039
25/12/2016,2263.790039,2258.840088,2260.25,2263.790039,2020550000,2263.790039
26/12/2016,2263.790039,2258.840088,2260.25,2263.790039,2020550000,2263.790039
27/12/2016,2273.820068,2266.149902,2266.22998,2268.879883,1987080000,2268.879883
28/12/2016,2271.310059,2249.110107,2270.22998,2249.919922,2392360000,2249.919922
29/12/2016,2254.51001,2244.560059,2249.5,2249.26001,2336370000,2249.26001
30/12/2016,2253.580078,2233.620117,2251.610107,2238.830078,2670900000,2238.830078
31/12/2016,2253.580078,2233.620117,2251.610107,2238.830078,2670900000,2238.830078
01/01/2017,2253.580078,2233.620117,2251.610107,2238.830078,2670900000,2238.830078
02/01/2017,2253.580078,2233.620117,2251.610107,2238.830078,2670900000,2238.830078
03/01/2017,2263.879883,2245.129883,2251.570068,2257.830078,3770530000,2257.830078
04/01/2017,2272.820068,2261.600098,2261.600098,2270.75,3764890000,2270.75
05/01/2017,2271.5,2260.449951,2268.179932,2269,3761820000,2269
06/01/2017,2282.100098,2264.060059,2271.139893,2276.97998,3339890000,2276.97998
07/01/2017,2282.100098,2264.060059,2271.139893,2276.97998,3339890000,2276.97998
08/01/2017,2282.100098,2264.060059,2271.139893,2276.97998,3339890000,2276.97998
09/01/2017,2275.48999,2268.899902,2273.590088,2268.899902,3217610000,2268.899902
10/01/2017,2279.27002,2265.27002,2269.719971,2268.899902,3638790000,2268.899902
11/01/2017,2275.320068,2260.830078,2268.600098,2275.320068,3620410000,2275.320068
12/01/2017,2271.780029,2254.25,2271.139893,2270.439941,3462130000,2270.439941
13/01/2017,2278.679932,2271.51001,2272.73999,2274.639893,3081270000,2274.639893
14/01/2017,2278.679932,2271.51001,2272.73999,2274.639893,3081270000,2274.639893
15/01/2017,2278.679932,2271.51001,2272.73999,2274.639893,3081270000,2274.639893
16/01/2017,2278.679932,2271.51001,2272.73999,2274.639893,3081270000,2274.639893
17/01/2017,2272.080078,2262.810059,2269.139893,2267.889893,3584990000,2267.889893
18/01/2017,2272.01001,2263.350098,2269.139893,2271.889893,3315250000,2271.889893
19/01/2017,2274.330078,2258.409912,2271.899902,2263.689941,3165970000,2263.689941
20/01/2017,2276.959961,2265.01001,2269.959961,2271.310059,3524970000,2271.310059
21/01/2017,2276.959961,2265.01001,2269.959961,2271.310059,3524970000,2271.310059
22/01/2017,2276.959961,2265.01001,2269.959961,2271.310059,3524970000,2271.310059
23/01/2017,2271.780029,2257.02002,2267.780029,2265.199951,3152710000,2265.199951
24/01/2017,2284.629883,2266.679932,2267.879883,2280.070068,3810960000,2280.070068
25/01/2017,2299.550049,2288.879883,2288.879883,2298.370117,3846020000,2298.370117
26/01/2017,2300.98999,2294.080078,2298.629883,2296.679932,3610360000,2296.679932
27/01/2017,2299.02002,2291.620117,2299.02002,2294.689941,3135890000,2294.689941
28/01/2017,2299.02002,2291.620117,2299.02002,2294.689941,3135890000,2294.689941
29/01/2017,2299.02002,2291.620117,2299.02002,2294.689941,3135890000,2294.689941
30/01/2017,2286.01001,2268.040039,2286.01001,2280.899902,3591270000,2280.899902
31/01/2017,2279.090088,2267.209961,2274.02002,2278.870117,4087450000,2278.870117
01/02/2017,2289.139893,2272.439941,2285.590088,2279.550049,3916610000,2279.550049
02/02/2017,2283.969971,2271.649902,2276.689941,2280.850098,3807710000,2280.850098
03/02/2017,2298.310059,2287.879883,2288.540039,2297.419922,3597970000,2297.419922
04/02/2017,2298.310059,2287.879883,2288.540039,2297.419922,3597970000,2297.419922
05/02/2017,2298.310059,2287.879883,2288.540039,2297.419922,3597970000,2297.419922
06/02/2017,2296.179932,2288.570068,2294.280029,2292.560059,3109050000,2292.560059
07/02/2017,2299.399902,2290.159912,2295.870117,2293.080078,3448690000,2293.080078
08/02/2017,2295.909912,2285.379883,2289.550049,2294.669922,3609740000,2294.669922
09/02/2017,2311.080078,2296.610107,2296.699951,2307.870117,3677940000,2307.870117
10/02/2017,2319.22998,2311.100098,2312.27002,2316.100098,3475020000,2316.100098
11/02/2017,2319.22998,2311.100098,2312.27002,2316.100098,3475020000,2316.100098
12/02/2017,2319.22998,2311.100098,2312.27002,2316.100098,3475020000,2316.100098
13/02/2017,2331.580078,2321.419922,2321.719971,2328.25,3349730000,2328.25
14/02/2017,2337.580078,2322.169922,2326.120117,2337.580078,3520910000,2337.580078
15/02/2017,2351.300049,2334.810059,2335.580078,2349.25,3775590000,2349.25
16/02/2017,2351.310059,2338.870117,2349.639893,2347.219971,3672370000,2347.219971
17/02/2017,2351.159912,2339.580078,2343.01001,2351.159912,3513060000,2351.159912
18/02/2017,2351.159912,2339.580078,2343.01001,2351.159912,3513060000,2351.159912
19/02/2017,2351.159912,2339.580078,2343.01001,2351.159912,3513060000,2351.159912
20/02/2017,2351.159912,2339.580078,2343.01001,2351.159912,3513060000,2351.159912
21/02/2017,2366.709961,2354.909912,2354.909912,2365.379883,3579780000,2365.379883
22/02/2017,2365.129883,2358.340088,2361.110107,2362.820068,3468670000,2362.820068
23/02/2017,2368.26001,2355.090088,2367.5,2363.810059,4015260000,2363.810059
24/02/2017,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088
25/02/2017,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088
26/02/2017,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088
27/02/2017,2371.540039,2361.870117,2365.22998,2369.75,3582610000,2369.75
28/02/2017,2367.790039,2358.959961,2366.080078,2363.639893,4210140000,2363.639893
01/03/2017,2400.97998,2380.129883,2380.129883,2395.959961,4345180000,2395.959961
02/03/2017,2394.75,2380.169922,2394.75,2381.919922,3821320000,2381.919922
03/03/2017,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117
04/03/2017,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117
05/03/2017,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117
06/03/2017,2378.800049,2367.97998,2375.22998,2375.310059,3232700000,2375.310059
07/03/2017,2375.120117,2365.51001,2370.73999,2368.389893,3518390000,2368.389893
08/03/2017,2373.090088,2361.01001,2369.810059,2362.97998,3812100000,2362.97998
09/03/2017,2369.080078,2354.540039,2363.48999,2364.870117,3716340000,2364.870117
10/03/2017,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098
11/03/2017,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098
12/03/2017,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098
13/03/2017,2374.419922,2368.52002,2371.560059,2373.469971,3133900000,2373.469971
14/03/2017,2368.550049,2358.179932,2368.550049,2365.449951,3172630000,2365.449951
15/03/2017,2390.01001,2368.939941,2370.340088,2385.26001,3906840000,2385.26001
16/03/2017,2388.100098,2377.179932,2387.709961,2381.379883,3365660000,2381.379883
17/03/2017,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25
18/03/2017,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25
19/03/2017,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25
20/03/2017,2379.550049,2369.659912,2378.23999,2373.469971,3054930000,2373.469971
21/03/2017,2381.929932,2341.899902,2379.320068,2344.02002,4265590000,2344.02002
22/03/2017,2351.810059,2336.449951,2343,2348.449951,3572730000,2348.449951
23/03/2017,2358.919922,2342.129883,2345.969971,2345.959961,3260600000,2345.959961
24/03/2017,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998
25/03/2017,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998
26/03/2017,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998
27/03/2017,2344.899902,2322.25,2329.110107,2341.590088,3240230000,2341.590088
28/03/2017,2363.780029,2337.629883,2339.790039,2358.570068,3367780000,2358.570068
29/03/2017,2363.360107,2352.939941,2356.540039,2361.129883,3106940000,2361.129883
30/03/2017,2370.419922,2358.580078,2361.310059,2368.060059,3158420000,2368.060059
31/03/2017,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971
01/04/2017,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971
02/04/2017,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971
03/04/2017,2365.870117,2344.72998,2362.340088,2358.840088,3416400000,2358.840088
04/04/2017,2360.530029,2350.719971,2354.76001,2360.159912,3206240000,2360.159912
05/04/2017,2378.360107,2350.52002,2366.590088,2352.949951,3770520000,2352.949951
06/04/2017,2364.159912,2348.899902,2353.790039,2357.48999,3201920000,2357.48999
07/04/2017,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039
08/04/2017,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039
09/04/2017,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039
10/04/2017,2366.370117,2351.5,2357.159912,2357.159912,2785410000,2357.159912
11/04/2017,2355.219971,2337.25,2353.919922,2353.780029,3117420000,2353.780029
12/04/2017,2352.719971,2341.179932,2352.149902,2344.929932,3196950000,2344.929932
13/04/2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951
14/04/2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951
15/04/2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951
16/04/2017,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951
17/04/2017,2349.139893,2332.51001,2332.620117,2349.01001,2824710000,2349.01001
18/04/2017,2348.350098,2334.540039,2342.530029,2342.189941,3269840000,2342.189941
19/04/2017,2352.629883,2335.050049,2346.790039,2338.169922,3519900000,2338.169922
20/04/2017,2361.370117,2340.909912,2342.689941,2355.840088,3647420000,2355.840088
21/04/2017,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941
22/04/2017,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941
23/04/2017,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941
24/04/2017,2376.97998,2369.189941,2370.330078,2374.149902,3690650000,2374.149902
25/04/2017,2392.47998,2381.149902,2381.51001,2388.610107,3995240000,2388.610107
26/04/2017,2398.159912,2386.780029,2388.97998,2387.449951,4105920000,2387.449951
27/04/2017,2392.100098,2382.679932,2389.699951,2388.77002,4098460000,2388.77002
28/04/2017,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951
29/04/2017,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951
30/04/2017,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951
01/05/2017,2394.48999,2384.830078,2388.5,2388.330078,3199240000,2388.330078
02/05/2017,2392.929932,2385.820068,2391.050049,2391.169922,3813680000,2391.169922
03/05/2017,2389.820068,2379.75,2386.5,2388.129883,3893990000,2388.129883
04/05/2017,2391.429932,2380.350098,2389.790039,2389.52002,4362540000,2389.52002
05/05/2017,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039
06/05/2017,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039
07/05/2017,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039
08/05/2017,2401.360107,2393.919922,2399.939941,2399.379883,3429440000,2399.379883
09/05/2017,2403.870117,2392.439941,2401.580078,2396.919922,3653590000,2396.919922
10/05/2017,2399.73999,2392.790039,2396.790039,2399.629883,3643530000,2399.629883
11/05/2017,2395.719971,2381.73999,2394.840088,2394.439941,3727420000,2394.439941
12/05/2017,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902
13/05/2017,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902
14/05/2017,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902
15/05/2017,2404.050049,2393.939941,2393.97998,2402.320068,3473600000,2402.320068
16/05/2017,2405.77002,2396.050049,2404.550049,2400.669922,3420790000,2400.669922
17/05/2017,2384.870117,2356.209961,2382.949951,2357.030029,4163000000,2357.030029
18/05/2017,2375.73999,2352.719971,2354.689941,2365.719971,4319420000,2365.719971
19/05/2017,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998
20/05/2017,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998
21/05/2017,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998
22/05/2017,2395.459961,2386.919922,2387.209961,2394.02002,3172830000,2394.02002
23/05/2017,2400.850098,2393.879883,2397.040039,2398.419922,3213570000,2398.419922
24/05/2017,2405.580078,2397.98999,2401.409912,2404.389893,3389900000,2404.389893
25/05/2017,2418.709961,2408.01001,2409.540039,2415.070068,3535390000,2415.070068
26/05/2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068
27/05/2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068
28/05/2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068
29/05/2017,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068
30/05/2017,2415.26001,2409.429932,2411.669922,2412.909912,3203160000,2412.909912
31/05/2017,2415.98999,2403.590088,2415.629883,2411.800049,4516110000,2411.800049
01/06/2017,2430.060059,2413.540039,2415.649902,2430.060059,3857140000,2430.060059
02/06/2017,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068
03/06/2017,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068
04/06/2017,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068
05/06/2017,2439.550049,2434.320068,2437.830078,2436.100098,2912600000,2436.100098
06/06/2017,2436.209961,2428.120117,2431.919922,2429.330078,3357840000,2429.330078
07/06/2017,2435.280029,2424.75,2432.030029,2433.139893,3572300000,2433.139893
08/06/2017,2439.27002,2427.939941,2434.27002,2433.790039,3728860000,2433.790039
09/06/2017,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002
10/06/2017,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002
11/06/2017,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002
12/06/2017,2430.379883,2419.969971,2425.879883,2429.389893,4027750000,2429.389893
13/06/2017,2441.48999,2431.280029,2434.149902,2440.350098,3275500000,2440.350098
14/06/2017,2443.75,2428.340088,2443.75,2437.919922,3555590000,2437.919922
15/06/2017,2433.949951,2418.530029,2424.139893,2432.459961,3353050000,2432.459961
16/06/2017,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902
17/06/2017,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902
18/06/2017,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902
19/06/2017,2453.820068,2441.790039,2442.550049,2453.459961,3264700000,2453.459961
20/06/2017,2450.659912,2436.600098,2450.659912,2437.030029,3416510000,2437.030029
21/06/2017,2442.22998,2430.73999,2439.310059,2435.610107,3594820000,2435.610107
22/06/2017,2441.620117,2433.27002,2437.399902,2434.5,3468210000,2434.5
23/06/2017,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049
24/06/2017,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049
25/06/2017,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049
26/06/2017,2450.419922,2437.030029,2443.320068,2439.070068,3238970000,2439.070068
27/06/2017,2440.149902,2419.379883,2436.340088,2419.379883,3563910000,2419.379883
28/06/2017,2442.969971,2428.02002,2428.699951,2440.689941,3500800000,2440.689941
29/06/2017,2442.72998,2405.699951,2442.379883,2419.699951,3900280000,2419.699951
30/06/2017,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912
01/07/2017,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912
02/07/2017,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912
03/07/2017,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001
04/07/2017,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001
05/07/2017,2434.899902,2422.050049,2430.780029,2432.540039,3367220000,2432.540039
06/07/2017,2424.280029,2407.699951,2423.439941,2409.75,3364520000,2409.75
07/07/2017,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932
08/07/2017,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932
09/07/2017,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932
10/07/2017,2432,2422.27002,2424.51001,2427.429932,2999130000,2427.429932
11/07/2017,2429.300049,2412.790039,2427.350098,2425.530029,3106750000,2425.530029
12/07/2017,2445.76001,2435.75,2435.75,2443.25,3171620000,2443.25
13/07/2017,2449.320068,2441.689941,2444.98999,2447.830078,3067670000,2447.830078
14/07/2017,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002
15/07/2017,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002
16/07/2017,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002
17/07/2017,2462.820068,2457.159912,2459.5,2459.139893,2793170000,2459.139893
18/07/2017,2460.919922,2450.340088,2455.879883,2460.610107,2962130000,2460.610107
19/07/2017,2473.830078,2463.850098,2463.850098,2473.830078,3059760000,2473.830078
20/07/2017,2477.620117,2468.429932,2475.560059,2473.449951,3182780000,2473.449951
21/07/2017,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039
22/07/2017,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039
23/07/2017,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039
24/07/2017,2473.100098,2466.320068,2472.040039,2469.909912,3010240000,2469.909912
25/07/2017,2481.23999,2474.909912,2477.879883,2477.129883,4108060000,2477.129883
26/07/2017,2481.689941,2474.939941,2479.969971,2477.830078,3557020000,2477.830078
27/07/2017,2484.040039,2459.929932,2482.76001,2475.419922,3995520000,2475.419922
28/07/2017,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098
29/07/2017,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098
30/07/2017,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098
31/07/2017,2477.959961,2468.530029,2475.939941,2470.300049,3469210000,2470.300049
01/08/2017,2478.51001,2471.139893,2477.100098,2476.350098,3460860000,2476.350098
02/08/2017,2480.379883,2466.47998,2480.379883,2477.570068,3478580000,2477.570068
03/08/2017,2476.030029,2468.850098,2476.030029,2472.159912,3645020000,2472.159912
04/08/2017,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078
05/08/2017,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078
06/08/2017,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078
07/08/2017,2480.949951,2475.879883,2477.139893,2480.909912,2931780000,2480.909912
08/08/2017,2490.870117,2470.320068,2478.350098,2474.919922,3344640000,2474.919922
09/08/2017,2474.409912,2462.080078,2465.350098,2474.02002,3308060000,2474.02002
10/08/2017,2465.379883,2437.75,2465.379883,2438.209961,3621070000,2438.209961
11/08/2017,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068
12/08/2017,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068
13/08/2017,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068
14/08/2017,2468.219971,2454.959961,2454.959961,2465.840088,2822550000,2465.840088
15/08/2017,2468.899902,2461.610107,2468.659912,2464.610107,2913100000,2464.610107
16/08/2017,2474.929932,2463.860107,2468.629883,2468.110107,2953650000,2468.110107
17/08/2017,2465.02002,2430.01001,2462.949951,2430.01001,3142620000,2430.01001
18/08/2017,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049
19/08/2017,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049
20/08/2017,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049
21/08/2017,2430.580078,2417.350098,2425.5,2428.370117,2788150000,2428.370117
22/08/2017,2454.77002,2433.669922,2433.75,2452.51001,2777490000,2452.51001
23/08/2017,2448.909912,2441.419922,2444.879883,2444.040039,2785290000,2444.040039
24/08/2017,2450.389893,2436.189941,2447.909912,2438.969971,2846590000,2438.969971
25/08/2017,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049
26/08/2017,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049
27/08/2017,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049
28/08/2017,2449.120117,2439.030029,2447.350098,2444.23999,2677700000,2444.23999
29/08/2017,2449.189941,2428.199951,2431.939941,2446.300049,2737580000,2446.300049
30/08/2017,2460.310059,2443.77002,2446.060059,2457.590088,2633660000,2457.590088
31/08/2017,2475.01001,2462.649902,2462.649902,2471.649902,3348110000,2471.649902
01/09/2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049
02/09/2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049
03/09/2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049
04/09/2017,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049
05/09/2017,2471.969971,2446.550049,2470.350098,2457.850098,3490260000,2457.850098
06/09/2017,2469.639893,2459.199951,2463.830078,2465.540039,3374410000,2465.540039
07/09/2017,2468.620117,2460.290039,2468.060059,2465.100098,3353930000,2465.100098
08/09/2017,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932
09/09/2017,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932
10/09/2017,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932
11/09/2017,2488.949951,2474.52002,2474.52002,2488.110107,3291760000,2488.110107
12/09/2017,2496.77002,2490.370117,2491.939941,2496.47998,3230920000,2496.47998
13/09/2017,2498.370117,2492.139893,2493.889893,2498.370117,3368050000,2498.370117
14/09/2017,2498.429932,2491.350098,2494.560059,2495.620117,3414460000,2495.620117
15/09/2017,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998
16/09/2017,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998
17/09/2017,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998
18/09/2017,2508.320068,2499.919922,2502.51001,2503.870117,3194300000,2503.870117
19/09/2017,2507.840088,2503.189941,2506.290039,2506.649902,3249100000,2506.649902
20/09/2017,2508.850098,2496.669922,2506.840088,2508.23999,3530010000,2508.23999
